address	comment
0x00009E9D	CLRI
0x00009EAD	LDP @PTTRAMI
0x00009EB2	LDP @PALRAMI
0x00009EB6	LDP @RAWLOCSI
0x00009EBA	LDP @PALLISTI
0x00009EC2	CLRI
0x00009EC3	LDP @PALXFER_ACTIVE
0x00009ECA	INC
0x00009ED4	LS
0x00009ED5	RS
0x00009EDD	RS
0x00009EF0	LDP @PALROMI
0x00009EF9	SETC
0x00009EFA	LDP @PALLISTI
0x00009F00	CLRC
0x00009F03	SETC
0x00009F08	LDP @RAWLOCSI
0x00009F10	CLRC
0x00009F14	SETC
0x00009F18	RS
0x00009F19	LDP @RAWLOCSI
0x00009F1C	CLRI
0x00009F1E	LDP @PALRAMI
0x00009F21	CLRI
0x00009F25	PUSHM
0x00009F26	PUSHM
0x00009F27	PUSHM
0x00009F28	PUSHM
0x00009F29	PUSHM
0x00009F31	LDP @PALRAMI
0x00009F38	ERRON
0x00009F39	ERRON
0x00009F3A	ERRON
0x00009F3B	ERRON
0x00009F3C	ERRON
0x00009F3D	ERRON
0x00009F3E	ERRON
0x00009F3F	ERRON
0x00009F42	LDP PALROMI
0x00009F54	POPM
0x00009F55	POPM
0x00009F56	POPM
0x00009F57	POPM
0x00009F58	POPM
0x00009F5A	PUSHM
0x00009F5B	PUSHM
0x00009F5C	PUSHM
0x00009F5D	PUSHM
0x00009F5E	PUSHM
0x00009F5F	LDP @PALRAMI
0x00009F66	ERRON
0x00009F67	ERRON
0x00009F68	ERRON
0x00009F69	ERRON
0x00009F6A	ERRON
0x00009F6B	ERRON
0x00009F6C	ERRON
0x00009F6D	ERRON
0x00009F7D	LDP @RAWLOCSI
0x00009F81	POPM
0x00009F82	POPM
0x00009F83	POPM
0x00009F84	POPM
0x00009F85	POPM
0x00009F89	DINT
0x00009F8A	DINT
0x00009F8B	DINT
0x00009F8C	DINT
0x00009F8D	DINT
0x00009F8E	DINT
0x00009FA0	CLRI
0x00009FCC	LDP @PALLISTI
0x00009FD1	RS
0x00009FD2	LS
0x00009FD9	LDP @PALRAMI
0x00009FE6	PUSHFL
0x00009FE7	PUSHFL
0x00009FE8	PUSHFL
0x00009FE9	PUSHFL
0x00009FF6	RS
0x00009FFB	LS
0x00009FFE	RS
0x0000A003	LS
0x0000A006	RS
0x0000A00D	RS
0x0000A012	LS
0x0000A015	RS
0x0000A01A	LS
0x0000A01D	LS
0x0000A026	POPFL
0x0000A027	POPFL
0x0000A028	POPFL
0x0000A029	POPFL
0x0000A2DC	IFI
0x0000A2DD	IFI
0x0000A2F6	INC
0x0000A2F8	CLRI
0x0000A2F9	CLRI
0x0000A2FF	CLRI
0x0000A302	CLRI
0x0000A309	LDP @COMMINTM
0x0000A30B	SETDP
0x0000A30E	LDP @CPU_WS
0x0000A319	SETDP
0x0000A322	CLRI
0x0000A323	CLRI
0x0000A325	FIFO_CLRP
0x0000A326	FIFO_CLRP
0x0000A327	FIFO_CLRP
0x0000A328	FIFO_CLRP
0x0000A329	FIFO_CLRP
0x0000A32A	DMA_WT
0x0000A32B	DMA_WT
0x0000A32C	DMA_WT
0x0000A32D	DMA_WT
0x0000A32E	DMA_WT
0x0000A331	STPI
0x0000A332	CLRI
0x0000A333	STPI
0x0000A336	CLRI
0x0000A339	CLRI
0x0000A33A	CLRI
0x0000A33B	CLRI
0x0000A350	FIFO_CLRP
0x0000A351	FIFO_CLRP
0x0000A352	FIFO_CLRP
0x0000A353	FIFO_CLRP
0x0000A354	FIFO_CLRP
0x0000A355	DMA_WT
0x0000A356	DMA_WT
0x0000A357	DMA_WT
0x0000A358	DMA_WT
0x0000A359	DMA_WT
0x0000A35B	CLRI
0x0000A35C	STPI
0x0000A362	STPI
0x0000A365	IFI
0x0000A366	IFI
0x0000A375	INC
0x0000A379	LDP @DECODE_STACKI
0x0000A37B	CLRI
0x0000A381	IFI
0x0000A382	IFI
0x0000A386	INC
0x0000A397	INC
0x0000A399	CLRI
0x0000A39A	STPI
0x0000A39B	STPI
0x0000A39F	LDP @SAVESPC
0x0000A3CC	LDP @SAVESPC
0x0000A3E6	STPI
0x0000A3EA	STPI
0x0000A3F5	CREATE
0x0000A3F6	CREATE
0x0000A3F7	CREATE
0x0000A402	SLEEP
0x0000A403	SLEEP
0x0000A408	DIE
0x0000A42C	SLEEP
0x0000A42D	SLEEP
0x0000A450	RANDN
0x0000A451	RANDN
0x0000A45B	LDP @_VECTORA
0x0000A466	SETDP
0x0000A46E	CLRI
0x0000A472	RANDN
0x0000A473	RANDN
0x0000A478	RANDN
0x0000A479	RANDN
0x0000A487	DEC
0x0000A490	RANDN
0x0000A491	RANDN
0x0000A496	IFI
0x0000A497	IFI
0x0000A49A	IFI
0x0000A49B	IFI
0x0000A49E	IFI
0x0000A49F	IFI
0x0000A4A2	IFI
0x0000A4A3	IFI
0x0000A4AB	CLRI
0x0000A4AD	CREATEC
0x0000A4AE	CREATEC
0x0000A4AF	CREATEC
0x0000A4D7	RS
0x0000A4D9	SUBPI
0x0000A4EC	FLOATP
0x0000A4F1	LDP @_VECTORA
0x0000A4F8	SETDP
0x0000A516	SLEEP
0x0000A517	SLEEP
0x0000A519	CREATEC
0x0000A51A	CREATEC
0x0000A51B	CREATEC
0x0000A520	DEC
0x0000A523	CREATEC
0x0000A524	CREATEC
0x0000A525	CREATEC
0x0000A528	RS
0x0000A52C	CLRF
0x0000A530	SLEEP
0x0000A531	SLEEP
0x0000A755	SLEEP
0x0000A756	SLEEP
0x0000A762	PUSHFL
0x0000A763	PUSHFL
0x0000A766	LDL
0x0000A769	POPFL
0x0000A76A	POPFL
0x0000A76B	LDL
0x0000A783	CLRI
0x0000A788	CLRI
0x0000A797	CLRI
0x0000A79B	CLRI
0x0000A79D	CLRI
0x0000A7A3	INC
0x0000A7AD	INC
0x0000A7AE	CLRI
0x0000A7AF	CLRI
0x0000A7BB	CLRI
0x0000A7BC	CLRI
0x0000A7BD	DALOP
0x0000A7E3	CLRI
0x0000A7EC	INC
0x0000A7ED	RS
0x0000A7EF	CLRI
0x0000A7F0	CLRI
0x0000A7F8	CLRI
0x0000A7F9	CLRI
0x0000A7FA	HDALOP
0x0000A815	INC
0x0000A81A	INC
0x0000A822	CLRI
0x0000A825	CLRI
0x0000A834	LS
0x0000A842	NPLOT
0x0000A843	DEC
0x0000A846	INC
0x0000A847	DEC
0x0000A853	LDP @COMMINTM
0x0000A855	SETDP
0x0000A856	LDP @CPU_WS
0x0000A85B	SETDP
0x0000A860	LDP @CPU_WS
0x0000A865	SETDP
0x0000A872	ERRON
0x0000A873	ERRON
0x0000A874	ERRON
0x0000A875	ERRON
0x0000A876	ERRON
0x0000A877	ERRON
0x0000A878	ERRON
0x0000A879	ERRON
0x0000A87A	SETC
0x0000A890	CLRC
0x0000A8A1	SETDP
0x0000A8C8	ERRON
0x0000A8C9	ERRON
0x0000A8CA	ERRON
0x0000A8CB	ERRON
0x0000A8CC	ERRON
0x0000A8CD	ERRON
0x0000A8CE	ERRON
0x0000A8CF	ERRON
0x0000A8DA	ERRON
0x0000A8DB	ERRON
0x0000A8DC	ERRON
0x0000A8DD	ERRON
0x0000A8DE	ERRON
0x0000A8DF	ERRON
0x0000A8E0	ERRON
0x0000A8E1	ERRON
0x0000A8E6	ERRON
0x0000A8E7	ERRON
0x0000A8E8	ERRON
0x0000A8E9	ERRON
0x0000A8EA	ERRON
0x0000A8EB	ERRON
0x0000A8EC	ERRON
0x0000A8ED	ERRON
0x0000A951	ERRON
0x0000A952	ERRON
0x0000A953	ERRON
0x0000A954	ERRON
0x0000A955	ERRON
0x0000A956	ERRON
0x0000A957	ERRON
0x0000A958	ERRON
0x0000AB5A	SETDP
0x0000AB5B	READAUD
0x0000AB5C	READAUD
0x0000AB5D	INC
0x0000AB61	SETAUD
0x0000AB62	SETAUD
0x0000AB63	DEC
0x0000AB88	READAUD
0x0000AB89	READAUD
0x0000AB8E	READAUD
0x0000AB8F	READAUD
0x0000ABAB	LDIL
0x0000ABAC	LDIL
0x0000ABAD	LDIL
0x0000ABB0	TEXTITT
0x0000ABB1	TEXTITT
0x0000ABB2	TEXTITT
0x0000ABB3	TEXTITT
0x0000ABB4	TEXTITT
0x0000ABB5	TEXTITT
0x0000ABB6	TEXTITT
0x0000ABB7	TEXTITT
0x0000ABB8	TEXTITT
0x0000ABB9	TEXTITT
0x0000ABBA	TEXTITT
0x0000ABBB	TEXTITT
0x0000ABBF	CLRI
0x0000ABC1	IWINDOW
0x0000ABC2	IWINDOW
0x0000ABC3	IWINDOW
0x0000ABC4	IWINDOW
0x0000ABC5	IWINDOW
0x0000ABC8	READAUD
0x0000ABC9	READAUD
0x0000ABCD	TEXTITT
0x0000ABCE	TEXTITT
0x0000ABCF	TEXTITT
0x0000ABD0	TEXTITT
0x0000ABD5	READAUD
0x0000ABD6	READAUD
0x0000ABE1	INC
0x0000ABEC	LDL
0x0000AC04	INC
0x0000AC05	DEC
0x0000AC0C	RS
0x0000AC10	CLRI
0x0000AC11	SETAUD
0x0000AC12	SETAUD
0x0000AC1A	READAUD
0x0000AC1B	READAUD
0x0000AC24	RS
0x0000AD35	INCM
0x0000AD36	INCM
0x0000AD37	INCM
0x0000AD3B	INCM
0x0000AD3C	INCM
0x0000AD3D	INCM
0x0000AD45	SONDFX
0x0000AD46	SONDFX
0x0000AD52	CREATE
0x0000AD53	CREATE
0x0000AD54	CREATE
0x0000AD55	CLRI
0x0000AD5B	CLRI
0x0000AD8A	SONDFX
0x0000AD8B	SONDFX
0x0000AD8D	SONDFX
0x0000AD8E	SONDFX
0x0000AD90	SONDFX
0x0000AD91	SONDFX
0x0000AD93	SONDFX
0x0000AD94	SONDFX
0x0000AD96	SONDFX
0x0000AD97	SONDFX
0x0000AD99	SONDFX
0x0000AD9A	SONDFX
0x0000AD9C	SONDFX
0x0000AD9D	SONDFX
0x0000ADA2	LDIL
0x0000ADA3	LDIL
0x0000ADA4	LDIL
0x0000ADB3	LDL
0x0000AE62	CLRC
0x0000AE65	SETC
0x0000AE71	LS
0x0000AE79	CLRF
0x0000AEA9	DEC
0x0000AEC0	CLRF
0x0000AEF8	SLEEP
0x0000AEF9	SLEEP
0x0000AF0D	LDP @FIFO_STATUS
0x0000AF11	SETDP
0x0000AF12	FIFO_WT
0x0000AF13	FIFO_WT
0x0000AF14	FIFO_WT
0x0000AF15	FIFO_WT
0x0000AF16	FIFO_WT
0x0000AF17	LDP @FIFO_ADDR
0x0000AF18	LS
0x0000AF43	PUSHM
0x0000AF44	PUSHM
0x0000AF45	PUSHM
0x0000AF46	PUSHM
0x0000AF47	PUSHM
0x0000AF48	PUSHM
0x0000AF49	PUSHM
0x0000AF4A	PUSHM
0x0000AF4B	PUSHM
0x0000AF4C	PUSHM
0x0000AF4D	PUSHM
0x0000AF4E	PUSHM
0x0000AF50	RS
0x0000AF53	RS
0x0000AF66	RS
0x0000AF6B	POPM
0x0000AF6C	POPM
0x0000AF6D	POPM
0x0000AF6E	POPM
0x0000AF6F	POPM
0x0000AF70	POPM
0x0000AF71	POPM
0x0000AF72	POPM
0x0000AF73	POPM
0x0000AF74	POPM
0x0000AF75	POPM
0x0000AF76	POPM
0x0000AF78	PUSHM
0x0000AF79	PUSHM
0x0000AF7A	PUSHM
0x0000AF7F	POPM
0x0000AF80	POPM
0x0000AF81	POPM
0x0000AF85	CLRI
0x0000AF86	STPI
0x0000AF8D	LS
0x0000AF98	LDPI
0x0000AFB6	LDPI
0x0000B00F	CLRF
0x0000B032	PUSHM
0x0000B033	PUSHM
0x0000B035	LDP @WHEEL
0x0000B04F	LDP @CONST+0
0x0000B05D	LDP @CONST+1
0x0000B061	LDP @CONST+2
0x0000B064	LDP @CONST+3
0x0000B067	LDP @CONST+4
0x0000B06A	LDP @CONST+5
0x0000B074	LDP @CONST+6
0x0000B077	LDP @CONST+0
0x0000B086	LDP @CONST+1
0x0000B08A	LDP @CONST+2
0x0000B08D	LDP @CONST+3
0x0000B090	LDP @CONST+4
0x0000B093	LDP @CONST+5
